,Unnamed: 0,filename,width,height,class,xmin,ymin,xmax,ymax
4748,4748,img005960.jpg,1920,1200,1,819,283,1150,719
7205,7205,img009027.jpg,1920,1200,1,744,140,1283,839
1686,1686,img002153.jpg,1920,1200,1,263,288,1392,1109
10619,10619,img013292.jpg,1920,1200,1,818,506,1467,818
1590,1590,img002041.jpg,1920,1200,1,731,400,1135,862
5749,5749,img007188.jpg,1920,1200,1,629,534,1201,899
8527,8527,img010682.jpg,1920,1200,1,706,186,1278,655
884,884,img001115.jpg,1920,1200,1,817,37,1290,956
5100,5100,img006393.jpg,1920,1200,1,800,431,1047,629
7137,7137,img008936.jpg,1920,1200,1,682,352,1059,765
4078,4078,img005121.jpg,1920,1200,1,1143,532,1254,811
3550,3550,img004450.jpg,1920,1200,1,865,670,993,893
7479,7479,img009393.jpg,1920,1200,1,559,65,1315,681
8967,8967,img011226.jpg,1920,1200,1,725,391,1086,749
9438,9438,img011812.jpg,1920,1200,1,647,376,1134,885
1835,1835,img002329.jpg,1920,1200,1,613,486,1266,863
9941,9941,img012442.jpg,1920,1200,1,717,242,1006,545
7041,7041,img008809.jpg,1920,1200,1,785,212,1101,503
10731,10731,img013438.jpg,1920,1200,1,757,308,1188,883
1890,1890,img002395.jpg,1920,1200,1,987,310,1069,420
723,723,img000910.jpg,1920,1200,1,847,270,1098,789
8684,8684,img010881.jpg,1920,1200,1,857,447,1115,697
10269,10269,img012856.jpg,1920,1200,1,838,508,1095,627
4558,4558,img005714.jpg,1920,1200,1,906,458,1061,605
1014,1014,img001278.jpg,1920,1200,1,575,452,1192,957
5894,5894,img007373.jpg,1920,1200,1,385,47,1604,941
1398,1398,img001788.jpg,1920,1200,1,611,393,1659,846
1509,1509,img001936.jpg,1920,1200,1,909,355,1134,434
9572,9572,img011973.jpg,1920,1200,1,620,370,1358,996
7264,7264,img009104.jpg,1920,1200,1,783,557,1068,822
2374,2374,img002983.jpg,1920,1200,1,696,239,1199,990
1539,1539,img001976.jpg,1920,1200,1,551,354,1101,986
5219,5219,img006536.jpg,1920,1200,1,739,544,1212,878
3875,3875,img004861.jpg,1920,1200,1,1049,430,1290,788
9241,9241,img011571.jpg,1920,1200,1,866,436,1294,788
11186,11186,img013993.jpg,1920,1200,1,984,295,1102,574
1341,1341,img001710.jpg,1920,1200,1,722,305,872,473
1859,1859,img002360.jpg,1920,1200,1,772,489,1191,917
9143,9143,img011453.jpg,1920,1200,1,750,195,1008,433
8735,8735,img010944.jpg,1920,1200,1,730,615,878,744
5270,5270,img006600.jpg,1920,1200,1,650,211,1463,971
8451,8451,img010586.jpg,1920,1200,1,811,362,982,591
8035,8035,img010069.jpg,1920,1200,1,749,575,1043,879
10358,10358,img012961.jpg,1920,1200,1,564,-64,1562,1014
11629,11629,img014532.jpg,1920,1200,1,1037,519,1373,810
8759,8759,img010974.jpg,1920,1200,1,810,761,924,815
7458,7458,img009367.jpg,1920,1200,1,808,451,1114,663
5474,5474,img006847.jpg,1920,1200,1,740,199,1505,780
7245,7245,img009079.jpg,1920,1200,1,833,479,1056,745
8495,8495,img010646.jpg,1920,1200,1,595,219,1406,983
11925,11925,img014908.jpg,1920,1200,1,437,435,1530,1121
11065,11065,img013851.jpg,1920,1200,1,799,304,996,451
4366,4366,img005475.jpg,1920,1200,1,623,398,1283,822
11892,11892,img014869.jpg,1920,1200,1,794,588,1111,743
1823,1823,img002316.jpg,1920,1200,1,627,156,1036,859
5933,5933,img007418.jpg,1920,1200,1,852,262,1175,782
3507,3507,img004401.jpg,1920,1200,1,859,536,1032,789
4716,4716,img005922.jpg,1920,1200,1,910,507,1079,698
9814,9814,img012285.jpg,1920,1200,1,733,301,1087,877
595,595,img000758.jpg,1920,1200,1,615,705,1124,921
2803,2803,img003526.jpg,1920,1200,1,943,507,1213,712
3770,3770,img004729.jpg,1920,1200,1,963,702,1243,917
5861,5861,img007334.jpg,1920,1200,1,738,42,1530,880
10293,10293,img012887.jpg,1920,1200,1,813,476,1081,673
3312,3312,img004157.jpg,1920,1200,1,684,443,1227,1051
921,921,img001157.jpg,1920,1200,1,811,574,1014,783
4675,4675,img005864.jpg,1920,1200,1,716,400,1341,1193
431,431,img000556.jpg,1920,1200,1,1030,397,1359,609
2535,2535,img003192.jpg,1920,1200,1,615,580,1069,792
11283,11283,img014114.jpg,1920,1200,1,899,458,1546,1010
8481,8481,img010624.jpg,1920,1200,1,762,188,1149,861
6927,6927,img008663.jpg,1920,1200,1,660,337,888,568
9609,9609,img012016.jpg,1920,1200,1,959,452,1231,700
6599,6599,img008262.jpg,1920,1200,1,706,466,1121,778
3249,3249,img004082.jpg,1920,1200,1,819,477,1151,711
6928,6928,img008664.jpg,1920,1200,1,916,339,1026,489
5736,5736,img007172.jpg,1920,1200,1,752,502,1066,726
4564,4564,img005722.jpg,1920,1200,1,792,429,931,628
3923,3923,img004917.jpg,1920,1200,1,779,460,1087,923
8133,8133,img010186.jpg,1920,1200,1,819,332,1224,746
10657,10657,img013338.jpg,1920,1200,1,756,636,1043,770
10947,10947,img013713.jpg,1920,1200,1,766,580,1120,946
3536,3536,img004433.jpg,1920,1200,1,856,458,1080,572
10122,10122,img012673.jpg,1920,1200,1,1023,622,1125,817
152,152,img000191.jpg,1920,1200,1,816,367,1231,1141
8336,8336,img010440.jpg,1920,1200,1,740,602,1060,907
7692,7692,img009658.jpg,1920,1200,1,483,234,1421,825
7344,7344,img009213.jpg,1920,1200,1,882,254,1016,511
11253,11253,img014079.jpg,1920,1200,1,904,510,1033,752
5614,5614,img007017.jpg,1920,1200,1,646,-102,1507,973
61,61,img000075.jpg,1920,1200,1,621,127,1061,657
1330,1330,img001691.jpg,1920,1200,1,526,-117,1482,978
3134,3134,img003943.jpg,1920,1200,1,876,339,1118,613
4308,4308,img005404.jpg,1920,1200,1,696,457,970,852
4264,4264,img005351.jpg,1920,1200,1,858,443,1116,729
10665,10665,img013348.jpg,1920,1200,1,749,429,987,692
3334,3334,img004184.jpg,1920,1200,1,835,368,1119,680
6109,6109,img007640.jpg,1920,1200,1,931,379,1255,967
11399,11399,img014248.jpg,1920,1200,1,997,319,1135,666
8383,8383,img010496.jpg,1920,1200,1,813,409,1025,701
1548,1548,img001988.jpg,1920,1200,1,657,266,1110,869
6614,6614,img008277.jpg,1920,1200,1,678,161,1551,1112
10301,10301,img012895.jpg,1920,1200,1,684,380,1261,1064
9921,9921,img012414.jpg,1920,1200,1,862,485,996,853
8530,8530,img010686.jpg,1920,1200,1,895,585,1057,773
2995,2995,img003761.jpg,1920,1200,1,745,482,1074,840
8728,8728,img010936.jpg,1920,1200,1,951,572,1188,775
948,948,img001192.jpg,1920,1200,1,995,626,1189,702
4714,4714,img005919.jpg,1920,1200,1,962,516,1345,744
7477,7477,img009389.jpg,1920,1200,1,927,434,1279,846
7406,7406,img009302.jpg,1920,1200,1,969,247,1201,649
10057,10057,img012593.jpg,1920,1200,1,923,552,1212,731
4125,4125,img005177.jpg,1920,1200,1,798,338,1261,670
5235,5235,img006556.jpg,1920,1200,1,714,472,1051,762
4948,4948,img006217.jpg,1920,1200,1,793,337,1339,751
7158,7158,img008965.jpg,1920,1200,1,790,481,1170,821
3015,3015,img003785.jpg,1920,1200,1,874,400,1070,557
4587,4587,img005754.jpg,1920,1200,1,1005,655,1180,845
4655,4655,img005837.jpg,1920,1200,1,851,284,1255,972
6050,6050,img007560.jpg,1920,1200,1,909,616,1033,902
5089,5089,img006379.jpg,1920,1200,1,787,517,1018,808
4916,4916,img006173.jpg,1920,1200,1,869,634,1168,876
57,57,img000068.jpg,1920,1200,1,691,216,1442,786
11995,11995,img014993.jpg,1920,1200,1,622,98,1502,1009
7276,7276,img009119.jpg,1920,1200,1,1076,408,1179,536
7135,7135,img008931.jpg,1920,1200,1,820,333,1008,496
11513,11513,img014397.jpg,1920,1200,1,809,289,1196,922
9601,9601,img012005.jpg,1920,1200,1,522,203,1025,1397
889,889,img001120.jpg,1920,1200,1,831,418,1062,579
3832,3832,img004810.jpg,1920,1200,1,1067,551,1197,675
4973,4973,img006246.jpg,1920,1200,1,912,418,1014,605
9558,9558,img011958.jpg,1920,1200,1,820,616,1190,1124
2811,2811,img003536.jpg,1920,1200,1,485,496,994,675
3669,3669,img004596.jpg,1920,1200,1,884,526,1482,1131
11321,11321,img014157.jpg,1920,1200,1,817,307,1052,589
4394,4394,img005508.jpg,1920,1200,1,918,179,1284,1085
3075,3075,img003866.jpg,1920,1200,1,691,274,1048,719
6834,6834,img008545.jpg,1920,1200,1,967,242,1158,531
3228,3228,img004055.jpg,1920,1200,1,799,465,924,710
7100,7100,img008884.jpg,1920,1200,1,882,118,1189,705
11535,11535,img014422.jpg,1920,1200,1,407,1,1116,927
4778,4778,img006004.jpg,1920,1200,1,759,394,1148,733
10426,10426,img013051.jpg,1920,1200,1,754,295,1030,712
395,395,img000512.jpg,1920,1200,1,903,440,1278,786
4943,4943,img006207.jpg,1920,1200,1,723,499,1075,868
7594,7594,img009545.jpg,1920,1200,1,356,190,1042,994
2503,2503,img003155.jpg,1920,1200,1,458,107,1499,995
11795,11795,img014750.jpg,1920,1200,1,455,188,1327,620
9448,9448,img011828.jpg,1920,1200,1,780,545,887,662
5074,5074,img006362.jpg,1920,1200,1,683,425,1048,985
5303,5303,img006636.jpg,1920,1200,1,983,389,1208,626
4101,4101,img005146.jpg,1920,1200,1,887,249,1603,888
5443,5443,img006808.jpg,1920,1200,1,946,563,1149,814
8678,8678,img010872.jpg,1920,1200,1,978,367,1256,663
2971,2971,img003733.jpg,1920,1200,1,823,412,1015,601
9960,9960,img012471.jpg,1920,1200,1,536,291,1131,658
9692,9692,img012124.jpg,1920,1200,1,727,0,1242,529
2526,2526,img003182.jpg,1920,1200,1,656,549,1022,687
5407,5407,img006759.jpg,1920,1200,1,695,483,1382,828
6462,6462,img008092.jpg,1920,1200,1,782,340,1190,796
5727,5727,img007160.jpg,1920,1200,1,581,474,1180,915
7018,7018,img008781.jpg,1920,1200,1,472,372,1054,604
4160,4160,img005221.jpg,1920,1200,1,434,317,1155,779
7290,7290,img009138.jpg,1920,1200,1,753,581,945,815
5329,5329,img006668.jpg,1920,1200,1,922,690,1048,743
10680,10680,img013372.jpg,1920,1200,1,1004,441,1212,637
227,227,img000296.jpg,1920,1200,1,747,432,1178,742
583,583,img000736.jpg,1920,1200,1,400,40,1380,1184
6519,6519,img008158.jpg,1920,1200,1,608,160,1223,841
11849,11849,img014819.jpg,1920,1200,1,922,509,1122,711
246,246,img000321.jpg,1920,1200,1,867,455,1230,1114
4250,4250,img005332.jpg,1920,1200,1,563,276,1191,800
9372,9372,img011731.jpg,1920,1200,1,406,253,1140,997
4887,4887,img006140.jpg,1920,1200,1,850,507,1127,783
7190,7190,img009005.jpg,1920,1200,1,914,341,1374,712
3263,3263,img004101.jpg,1920,1200,1,970,497,1141,637
2499,2499,img003151.jpg,1920,1200,1,906,321,1167,540
6226,6226,img007794.jpg,1920,1200,1,990,450,1199,678
680,680,img000859.jpg,1920,1200,1,908,278,1060,546
8059,8059,img010097.jpg,1920,1200,1,910,543,1018,719
7416,7416,img009315.jpg,1920,1200,1,648,513,1016,729
2530,2530,img003187.jpg,1920,1200,1,848,646,1087,835
4533,4533,img005683.jpg,1920,1200,1,759,533,981,731
10504,10504,img013144.jpg,1920,1200,1,911,399,1084,589
6685,6685,img008363.jpg,1920,1200,1,832,539,1077,652
2555,2555,img003217.jpg,1920,1200,1,822,503,1039,932
1418,1418,img001818.jpg,1920,1200,1,851,470,958,738
8956,8956,img011212.jpg,1920,1200,1,710,438,1137,732
7428,7428,img009328.jpg,1920,1200,1,770,547,985,661
526,526,img000666.jpg,1920,1200,1,835,524,1060,694
7445,7445,img009349.jpg,1920,1200,1,831,285,1093,507
537,537,img000682.jpg,1920,1200,1,778,463,1191,707
8739,8739,img010949.jpg,1920,1200,1,754,331,1123,643
3705,3705,img004646.jpg,1920,1200,1,596,473,1482,1190
1356,1356,img001730.jpg,1920,1200,1,768,403,1317,785
6678,6678,img008354.jpg,1920,1200,1,592,548,1171,925
3091,3091,img003887.jpg,1920,1200,1,987,508,1180,755
421,421,img000545.jpg,1920,1200,1,568,529,1441,1212
4868,4868,img006119.jpg,1920,1200,1,900,429,1052,723
4446,4446,img005574.jpg,1920,1200,1,846,650,1141,833
907,907,img001142.jpg,1920,1200,1,842,587,1188,824
411,411,img000534.jpg,1920,1200,1,850,279,1530,1408
7426,7426,img009326.jpg,1920,1200,1,738,415,1073,696
3736,3736,img004683.jpg,1920,1200,1,826,463,1185,825
8619,8619,img010797.jpg,1920,1200,1,685,478,1114,962
4701,4701,img005901.jpg,1920,1200,1,358,25,1212,937
5659,5659,img007071.jpg,1920,1200,1,789,615,1015,842
1648,1648,img002108.jpg,1920,1200,1,716,400,1209,754
8298,8298,img010396.jpg,1920,1200,1,837,490,1065,929
11376,11376,img014223.jpg,1920,1200,1,816,339,1161,570
1060,1060,img001333.jpg,1920,1200,1,778,231,1199,593
11724,11724,img014655.jpg,1920,1200,1,300,103,1257,1327
6494,6494,img008129.jpg,1920,1200,1,706,322,1001,632
6210,6210,img007772.jpg,1920,1200,1,603,216,1425,839
3254,3254,img004089.jpg,1920,1200,1,687,-155,1460,694
6803,6803,img008506.jpg,1920,1200,1,675,409,1168,879
7944,7944,img009961.jpg,1920,1200,1,734,580,1051,690
10778,10778,img013503.jpg,1920,1200,1,1019,568,1194,846
6566,6566,img008213.jpg,1920,1200,1,654,200,1084,817
8547,8547,img010706.jpg,1920,1200,1,890,538,1022,674
5792,5792,img007247.jpg,1920,1200,1,739,520,1144,812
223,223,img000292.jpg,1920,1200,1,788,-56,1278,868
6212,6212,img007775.jpg,1920,1200,1,921,549,1058,750
11461,11461,img014331.jpg,1920,1200,1,535,610,1087,919
10942,10942,img013705.jpg,1920,1200,1,864,451,1138,555
6714,6714,img008396.jpg,1920,1200,1,570,294,1049,1074
11261,11261,img014089.jpg,1920,1200,1,676,456,968,660
11483,11483,img014358.jpg,1920,1200,1,786,403,1002,571
5328,5328,img006667.jpg,1920,1200,1,876,483,1166,842
2985,2985,img003750.jpg,1920,1200,1,864,871,1049,954
7220,7220,img009043.jpg,1920,1200,1,901,494,1070,672
3556,3556,img004457.jpg,1920,1200,1,843,370,1228,755
6321,6321,img007914.jpg,1920,1200,1,921,506,1103,837
5785,5785,img007237.jpg,1920,1200,1,528,442,1090,903
6586,6586,img008241.jpg,1920,1200,1,770,339,1325,820
7791,7791,img009769.jpg,1920,1200,1,836,469,1301,978
3458,3458,img004340.jpg,1920,1200,1,836,455,1215,775
3523,3523,img004419.jpg,1920,1200,1,661,207,1071,738
4811,4811,img006043.jpg,1920,1200,1,687,306,1066,820
2416,2416,img003043.jpg,1920,1200,1,966,353,1254,652
11687,11687,img014611.jpg,1920,1200,1,561,445,1258,789
7737,7737,img009705.jpg,1920,1200,1,870,391,1195,674
4334,4334,img005433.jpg,1920,1200,1,872,501,1078,726
2089,2089,img002632.jpg,1920,1200,1,738,439,1125,734
570,570,img000719.jpg,1920,1200,1,775,669,953,875
359,359,img000464.jpg,1920,1200,1,686,153,1301,777
935,935,img001173.jpg,1920,1200,1,822,348,1216,717
11943,11943,img014931.jpg,1920,1200,1,962,631,1135,829
10408,10408,img013025.jpg,1920,1200,1,1016,543,1242,812
1385,1385,img001769.jpg,1920,1200,1,645,235,1050,627
3122,3122,img003927.jpg,1920,1200,1,700,465,1212,1060
998,998,img001260.jpg,1920,1200,1,1011,241,1223,712
392,392,img000509.jpg,1920,1200,1,500,175,1528,680
5091,5091,img006382.jpg,1920,1200,1,760,249,1273,800
10528,10528,img013176.jpg,1920,1200,1,774,767,1141,940
3120,3120,img003925.jpg,1920,1200,1,603,212,1336,957
4689,4689,img005886.jpg,1920,1200,1,792,603,975,742
6702,6702,img008383.jpg,1920,1200,1,790,496,915,569
119,119,img000151.jpg,1920,1200,1,587,240,1309,1215
9927,9927,img012420.jpg,1920,1200,1,377,254,1401,1127
3963,3963,img004976.jpg,1920,1200,1,800,379,1106,844
11975,11975,img014970.jpg,1920,1200,1,597,249,1193,752
4163,4163,img005225.jpg,1920,1200,1,613,447,1258,955
10410,10410,img013030.jpg,1920,1200,1,716,217,1333,879
10953,10953,img013722.jpg,1920,1200,1,995,671,1149,803
2980,2980,img003745.jpg,1920,1200,1,656,66,1096,1042
7569,7569,img009514.jpg,1920,1200,1,823,325,1069,666
11466,11466,img014337.jpg,1920,1200,1,511,113,1541,789
5690,5690,img007116.jpg,1920,1200,1,773,570,1010,690
2388,2388,img003002.jpg,1920,1200,1,764,300,1138,706
2738,2738,img003449.jpg,1920,1200,1,585,554,1231,869
8859,8859,img011092.jpg,1920,1200,1,729,315,1054,878
7168,7168,img008975.jpg,1920,1200,1,945,479,1067,813
2435,2435,img003066.jpg,1920,1200,1,865,426,1185,836
1516,1516,img001945.jpg,1920,1200,1,691,420,980,580
5872,5872,img007346.jpg,1920,1200,1,1010,477,1098,631
11608,11608,img014509.jpg,1920,1200,1,580,366,1152,953
5376,5376,img006724.jpg,1920,1200,1,681,489,1007,614
3203,3203,img004026.jpg,1920,1200,1,911,641,1113,842
3783,3783,img004744.jpg,1920,1200,1,751,276,1347,1291
2041,2041,img002577.jpg,1920,1200,1,867,297,1229,694
3932,3932,img004932.jpg,1920,1200,1,696,554,958,776
11266,11266,img014095.jpg,1920,1200,1,781,622,945,773
6830,6830,img008538.jpg,1920,1200,1,837,546,1061,771
11999,11999,img014998.jpg,1920,1200,1,841,602,1089,833
7272,7272,img009115.jpg,1920,1200,1,811,263,1058,705
9644,9644,img012058.jpg,1920,1200,1,769,590,1039,752
1311,1311,img001667.jpg,1920,1200,1,943,660,1076,915
8911,8911,img011159.jpg,1920,1200,1,697,711,1014,1020
1595,1595,img002047.jpg,1920,1200,1,644,366,1165,897
10711,10711,img013413.jpg,1920,1200,1,859,379,1355,1119
2880,2880,img003619.jpg,1920,1200,1,658,403,1069,868
9331,9331,img011678.jpg,1920,1200,1,789,356,1170,665
6762,6762,img008453.jpg,1920,1200,1,793,153,1285,894
9148,9148,img011458.jpg,1920,1200,1,919,397,1273,508
2052,2052,img002590.jpg,1920,1200,1,866,570,1007,718
293,293,img000380.jpg,1920,1200,1,594,458,1124,781
429,429,img000554.jpg,1920,1200,1,394,451,1264,971
11237,11237,img014057.jpg,1920,1200,1,492,187,1315,1047
9593,9593,img011996.jpg,1920,1200,1,858,622,996,763
4367,4367,img005477.jpg,1920,1200,1,812,892,1380,1183
6876,6876,img008602.jpg,1920,1200,1,595,138,1124,726
4637,4637,img005818.jpg,1920,1200,1,869,511,1154,848
10397,10397,img013010.jpg,1920,1200,1,481,152,1419,796
9564,9564,img011964.jpg,1920,1200,1,707,472,1162,818
11499,11499,img014379.jpg,1920,1200,1,437,255,1542,1411
4255,4255,img005340.jpg,1920,1200,1,777,481,1313,888
6824,6824,img008531.jpg,1920,1200,1,910,457,993,673
9689,9689,img012120.jpg,1920,1200,1,592,577,1420,1218
3576,3576,img004478.jpg,1920,1200,1,734,653,1059,834
2675,2675,img003370.jpg,1920,1200,1,754,490,1093,892
4103,4103,img005148.jpg,1920,1200,1,853,319,1004,596
9481,9481,img011868.jpg,1920,1200,1,640,234,1178,768
1230,1230,img001561.jpg,1920,1200,1,609,406,996,902
10789,10789,img013518.jpg,1920,1200,1,914,492,1054,667
9584,9584,img011985.jpg,1920,1200,1,558,491,1529,918
7161,7161,img008968.jpg,1920,1200,1,547,252,1244,1122
2975,2975,img003738.jpg,1920,1200,1,820,398,1302,841
2537,2537,img003195.jpg,1920,1200,1,633,359,1370,898
2660,2660,img003350.jpg,1920,1200,1,847,717,1194,980
4641,4641,img005822.jpg,1920,1200,1,753,483,1012,826
8810,8810,img011034.jpg,1920,1200,1,717,426,1080,694
2425,2425,img003053.jpg,1920,1200,1,800,267,1235,881
3699,3699,img004637.jpg,1920,1200,1,635,313,1332,1031
6182,6182,img007736.jpg,1920,1200,1,866,646,1014,833
3029,3029,img003804.jpg,1920,1200,1,726,657,1315,1055
1314,1314,img001671.jpg,1920,1200,1,624,383,1033,587
11473,11473,img014344.jpg,1920,1200,1,730,432,1090,828
4612,4612,img005783.jpg,1920,1200,1,840,360,964,599
833,833,img001043.jpg,1920,1200,1,843,599,1141,861
1458,1458,img001868.jpg,1920,1200,1,513,256,1174,987
2790,2790,img003512.jpg,1920,1200,1,785,411,1095,690
10638,10638,img013318.jpg,1920,1200,1,689,571,1193,831
5893,5893,img007371.jpg,1920,1200,1,622,263,1285,681
4548,4548,img005703.jpg,1920,1200,1,784,595,1010,948
4931,4931,img006192.jpg,1920,1200,1,478,114,1564,805
2796,2796,img003519.jpg,1920,1200,1,887,319,1116,681
11340,11340,img014179.jpg,1920,1200,1,619,427,1157,668
2548,2548,img003209.jpg,1920,1200,1,709,427,1271,689
1137,1137,img001437.jpg,1920,1200,1,730,609,1214,914
8135,8135,img010189.jpg,1920,1200,1,801,762,958,951
1913,1913,img002423.jpg,1920,1200,1,640,567,925,918
6169,6169,img007715.jpg,1920,1200,1,890,470,1105,636
11115,11115,img013908.jpg,1920,1200,1,958,144,1407,1137
7131,7131,img008927.jpg,1920,1200,1,782,488,945,614
1142,1142,img001447.jpg,1920,1200,1,824,740,1009,813
5899,5899,img007379.jpg,1920,1200,1,907,503,999,619
7627,7627,img009581.jpg,1920,1200,1,784,444,1164,773
590,590,img000749.jpg,1920,1200,1,857,472,1101,650
5537,5537,img006927.jpg,1920,1200,1,735,520,1558,1089
10271,10271,img012860.jpg,1920,1200,1,711,349,1106,667
10648,10648,img013329.jpg,1920,1200,1,776,256,1243,737
3752,3752,img004704.jpg,1920,1200,1,649,-44,1628,990
484,484,img000620.jpg,1920,1200,1,734,385,1300,918
7926,7926,img009938.jpg,1920,1200,1,919,209,1221,420
946,946,img001189.jpg,1920,1200,1,501,130,1171,768
5580,5580,img006978.jpg,1920,1200,1,875,577,1099,857
2171,2171,img002738.jpg,1920,1200,1,868,513,1189,656
9508,9508,img011901.jpg,1920,1200,1,837,710,999,891
11966,11966,img014960.jpg,1920,1200,1,632,309,1130,959
6666,6666,img008339.jpg,1920,1200,1,642,454,917,891
212,212,img000276.jpg,1920,1200,1,771,495,929,693
9255,9255,img011589.jpg,1920,1200,1,661,272,1157,743
4744,4744,img005955.jpg,1920,1200,1,893,522,1048,693
6723,6723,img008409.jpg,1920,1200,1,870,448,1045,606
5986,5986,img007484.jpg,1920,1200,1,837,405,1205,824
1612,1612,img002067.jpg,1920,1200,1,1113,359,1247,477
7311,7311,img009166.jpg,1920,1200,1,872,416,1180,723
9745,9745,img012194.jpg,1920,1200,1,878,579,1037,737
2470,2470,img003110.jpg,1920,1200,1,739,659,867,738
7833,7833,img009826.jpg,1920,1200,1,560,249,1202,1174
9959,9959,img012470.jpg,1920,1200,1,922,473,1096,605
5702,5702,img007131.jpg,1920,1200,1,941,446,1110,581
2661,2661,img003353.jpg,1920,1200,1,684,423,1481,800
10990,10990,img013764.jpg,1920,1200,1,767,198,1042,872
1031,1031,img001299.jpg,1920,1200,1,840,440,1019,675
5146,5146,img006449.jpg,1920,1200,1,860,406,1019,608
11448,11448,img014314.jpg,1920,1200,1,821,338,934,524
11628,11628,img014531.jpg,1920,1200,1,836,388,1111,736
7063,7063,img008835.jpg,1920,1200,1,610,495,1092,669
9010,9010,img011277.jpg,1920,1200,1,845,387,1133,654
4739,4739,img005950.jpg,1920,1200,1,501,232,902,787
10077,10077,img012619.jpg,1920,1200,1,395,127,1053,872
11296,11296,img014127.jpg,1920,1200,1,930,236,1372,867
3973,3973,img004989.jpg,1920,1200,1,888,514,1195,747
5561,5561,img006956.jpg,1920,1200,1,936,493,1073,709
10562,10562,img013218.jpg,1920,1200,1,681,581,1200,840
1763,1763,img002237.jpg,1920,1200,1,896,534,1048,730
6675,6675,img008351.jpg,1920,1200,1,1008,460,1081,585
10783,10783,img013509.jpg,1920,1200,1,760,210,1428,805
7593,7593,img009544.jpg,1920,1200,1,783,188,1155,507
599,599,img000763.jpg,1920,1200,1,719,426,975,574
517,517,img000657.jpg,1920,1200,1,848,619,1023,746
5243,5243,img006567.jpg,1920,1200,1,593,363,1113,705
11221,11221,img014040.jpg,1920,1200,1,816,424,1026,693
3225,3225,img004052.jpg,1920,1200,1,1013,531,1268,712
